Instance,BMA Weighted Prediction
Instance 1,0.653929484069222
Instance 2,0.6358816140083745
Instance 3,0.6804414110973233
Instance 4,0.6925763940520445
Instance 5,0.6653270452358037
Instance 6,0.6592475933769734
Instance 7,0.6238631679389313
Instance 8,0.6169761262995764
Instance 9,0.7211207469941161
Instance 10,0.7621592207792207
Instance 11,0.7405451072583015
Instance 12,0.6322577382776586
Instance 13,0.6655445670628184
Instance 14,0.7278183133526249
Instance 15,0.7147515938069215
Instance 16,0.6745744174988111
Instance 17,0.6233660315219948
Instance 18,0.571717478240414
Instance 19,0.6169761262995764
Instance 20,0.5552596566523604
Instance 21,0.7641181102362203
Instance 22,0.8092271932890598
Instance 23,0.7147515938069215
Instance 24,0.6233660315219948
Instance 25,0.6169761262995764
Instance 26,0.7097040650406503
Instance 27,0.6655445670628184
Instance 28,0.7211207469941161
Instance 29,0.7621592207792207
Instance 30,0.7405451072583015
Instance 31,0.6322577382776586
Instance 32,0.5552596566523604
Instance 33,0.571717478240414
Instance 34,0.6169761262995764
Instance 35,0.5384278803869833
All Method BMA Weighted Prediction,0.653929484069222
