Instance,BMA Weighted Prediction
Instance 1,0.7352356461264757
Instance 2,0.754019984773506
Instance 3,0.7568767948945222
Instance 4,0.7666146840148699
Instance 5,0.7253909528392686
Instance 6,0.717572198690797
Instance 7,0.7194414122137405
Instance 8,0.7036721216788602
Instance 9,0.8349004860578153
Instance 10,0.7975093506493506
Instance 11,0.7428560094034675
Instance 12,0.6660818265399939
Instance 13,0.7820884974533107
Instance 14,0.7953631665977676
Instance 15,0.7620289162112932
Instance 16,0.7012634331906799
Instance 17,0.6941851329099035
Instance 18,0.6772015996236179
Instance 19,0.7036721216788602
Instance 20,0.6314812998160638
Instance 21,0.8511023622047243
Instance 22,0.7869692415239428
Instance 23,0.7620289162112932
Instance 24,0.6941851329099035
Instance 25,0.7036721216788602
Instance 26,0.7121341463414634
Instance 27,0.7820884974533107
Instance 28,0.8349004860578153
Instance 29,0.7975093506493506
Instance 30,0.7428560094034675
Instance 31,0.6660818265399939
Instance 32,0.6314812998160638
Instance 33,0.6772015996236179
Instance 34,0.7036721216788602
Instance 35,0.5639120492524186
All Method BMA Weighted Prediction,0.7352356461264757
