Instance,BMA Weighted Prediction
Instance 1,0.8754743036484897
Instance 2,0.8746530706836618
Instance 3,0.8727180637544273
Instance 4,0.8774703409621673
Instance 5,0.8932009400705053
Instance 6,0.8709895709883859
Instance 7,0.8635630975143405
Instance 8,0.8710663383545771
Instance 9,0.8745601052939457
Instance 10,0.8998924105844722
Instance 11,0.892211789099526
Instance 12,0.8546701966717095
Instance 13,0.8831337922777611
Instance 14,0.8632149643705463
Instance 15,0.8569530261969286
Instance 16,0.8597788885621876
Instance 17,0.8942697523584906
Instance 18,0.8663581644815255
Instance 19,0.8543317365269462
Instance 20,0.881090799031477
Instance 21,0.8425380835380833
Instance 22,0.8512836480514263
Instance 23,0.8889940594059407
Instance 24,0.8847187120291615
Instance 25,0.8723452157598498
Instance 26,0.8312656826568265
Instance 27,0.8889909747292419
Instance 28,0.9069298762522098
Instance 29,0.8769042583595313
Instance 30,0.8961779953917051
Instance 31,0.868936263096624
Instance 32,0.8597788885621876
Instance 33,0.8248571428571428
Instance 34,0.8815946902654868
Instance 35,0.8993410404624278
Instance 36,0.9100883511536297
Instance 37,0.893036739380023
Instance 38,0.8381037514654162
Instance 39,0.8847187120291615
Instance 40,0.9138220858895706
All Method BMA Weighted Prediction,0.8754743036484895
